,Date,BTC,ETH,XRP,S&P500,Nifty50,gold,usd
794,2018-12-12,3486.95014412,90.5933019065,0.307323163634,2651.07,10737.6,1244.400024,97.04
795,2018-12-13,3313.67725772,86.5393148885,0.30002587784,2650.54,10791.55,1242.699951,97.06
796,2018-12-14,3242.48476281,84.30829593,0.288790418634,2599.95,10805.45,1237.0,97.44
797,2018-12-17,3545.86476058,95.1338271163,0.328452991522,2545.94,10888.35,1247.400024,97.1
798,2018-12-18,3696.05912776,101.112455798,0.350161953761,2546.16,10908.7,1249.199951,97.1
799,2018-12-19,3745.95076478,101.268575225,0.35195557194,2506.96,10967.3,1252.099976,97.03
800,2018-12-20,4134.44120304,116.21687011,0.378198521114,2467.42,10951.7,1263.599976,96.28
801,2018-12-21,3896.54371704,109.496233553,0.358570170014,2416.62,10754.0,1253.800049,96.96
802,2018-12-26,3857.29751969,131.865627374,0.378692619131,2467.7,10729.85,1269.199951,97.05
803,2018-12-27,3654.83353854,116.575910514,0.341162009252,2488.83,10779.8,1277.300049,96.48
804,2018-12-28,3923.91859424,137.647013306,0.376851915823,2485.74,10859.9,1279.900024,96.4
805,2018-12-31,3742.70033544,133.368263445,0.352706489673,2506.85,10862.55,1278.300049,96.17
806,2019-01-02,3943.40933686,155.047677215,0.375242589471,2510.03,10792.5,1281.0,96.82
807,2019-01-03,3836.74131867,149.135003379,0.360223759991,2447.89,10672.25,1291.800049,96.31
808,2019-01-04,3857.71761887,154.58194227,0.356747439105,2531.94,10727.35,1282.699951,96.18
809,2019-01-07,4025.24828708,151.699213451,0.364346651564,2549.69,10771.8,1286.800049,95.67
810,2019-01-08,4030.84799935,150.359633438,0.365314871985,2574.41,10802.15,1283.199951,95.9
811,2019-01-09,4035.29636921,150.80311047,0.370890217109,2584.96,10855.15,1289.300049,95.22
812,2019-01-10,3678.92468128,128.625185944,0.33265164228,2596.64,10821.6,1284.699951,95.54
813,2019-01-11,3687.3654818,127.548324868,0.332903927252,2596.26,10794.95,1287.099976,95.67
814,2019-01-14,3706.05222041,129.068732601,0.333766192339,2582.61,10737.6,1289.099976,95.61
815,2019-01-15,3630.67522467,122.032712316,0.32717891655,2610.3,10886.8,1286.199951,96.04
816,2019-01-16,3655.00688578,123.547061541,0.329700945535,2616.1,10890.3,1291.599976,96.06
817,2019-01-17,3678.56397636,123.741921671,0.329352742949,2635.96,10905.2,1291.0,96.06
818,2019-01-18,3657.83943502,121.010265197,0.324276795042,2670.71,10906.95,1281.300049,96.34
819,2019-01-22,3604.57705248,118.747550914,0.319490813442,2632.9,10922.75,1282.5,96.3
820,2019-01-23,3585.12306636,117.452609248,0.316492045756,2638.7,10831.5,1283.099976,96.12
821,2019-01-24,3600.86550122,117.362886414,0.317597562112,2642.33,10849.8,1279.099976,96.6
822,2019-01-25,3599.7658879,116.37834358,0.317164604314,2664.76,10780.55,1297.400024,95.79
823,2019-01-28,3470.45054223,106.589976822,0.294862848891,2643.85,10661.55,1302.400024,95.75
824,2019-01-29,3448.11702209,105.598213782,0.289558152494,2640.0,10652.2,1308.199951,95.82
825,2019-01-30,3486.18175093,108.90753982,0.320461144956,2681.05,10651.8,1309.900024,95.34
826,2019-01-31,3457.79274724,107.061013064,0.310035807003,2704.1,10830.95,1319.699951,95.58
827,2019-02-01,3487.94538683,107.609786895,0.308517421293,2706.53,10893.65,1316.900024,95.58
828,2019-02-04,3459.15414635,107.821603427,0.300197885646,2724.87,10912.25,1314.300049,95.85
829,2019-02-05,3466.35743916,107.443520166,0.299239194559,2737.7,10934.35,1314.199951,96.07
830,2019-02-06,3413.7677183,104.919289868,0.290727320438,2731.61,11062.45,1309.5,96.39
831,2019-02-07,3399.47164359,104.535298574,0.291618044041,2706.05,11069.4,1309.400024,96.51
832,2019-02-08,3666.78035061,119.267748863,0.31168312772,2707.88,10943.6,1313.699951,96.64
833,2019-02-11,3648.43062774,121.298395992,0.302741438647,2709.8,10888.8,1307.0,97.06
834,2019-02-12,3653.52864497,122.572291057,0.305190432663,2744.73,10831.4,1309.199951,96.71
835,2019-02-13,3632.07060268,122.553602552,0.304283927867,2753.03,10793.65,1310.800049,97.13
836,2019-02-14,3616.88097021,121.390203726,0.301909272425,2745.73,10746.05,1309.800049,96.98
837,2019-02-15,3620.81075285,122.100387372,0.301758531863,2775.6,10724.4,1318.099976,96.9
838,2019-02-19,3947.09440657,145.346183571,0.323767893142,2779.76,10604.35,1340.099976,96.52
839,2019-02-20,3999.82050882,149.554343958,0.332879669096,2784.7,10735.45,1343.300049,96.45
840,2019-02-21,3954.1182433,146.130844289,0.321291145278,2774.88,10789.85,1323.5,96.61
841,2019-02-22,4005.52660406,149.092454265,0.321904170163,2792.67,10791.65,1329.199951,96.51
842,2019-02-25,3882.69629339,139.822855499,0.328509770807,2796.11,10880.1,1325.900024,96.41
843,2019-02-26,3854.35793575,138.08968196,0.319476710989,2793.9,10835.3,1325.099976,96.0
844,2019-02-27,3851.04747978,136.125954509,0.313106356087,2792.38,10806.65,1317.699951,96.15
845,2019-02-28,3854.78528208,136.746252009,0.315077554807,2784.49,10792.5,1312.800049,96.16
846,2019-03-01,3859.58375221,136.443622783,0.317311574572,2803.69,10863.5,1296.400024,96.53
847,2019-03-05,3896.37502308,137.822384799,0.316506542008,2789.65,10987.45,1282.0,96.87
848,2019-03-06,3903.9425832,138.789354083,0.317031050936,2771.45,11053.0,1284.900024,96.87
849,2019-03-07,3911.4842891,138.03450239,0.314766212238,2748.93,11058.2,1283.800049,97.67
850,2019-03-08,3901.13162355,135.127074998,0.310087481187,2743.07,11035.4,1297.0,97.31
851,2019-03-11,3905.22731979,133.83403156,0.311064682215,2783.3,11168.05,1288.800049,97.22
852,2019-03-12,3909.15620907,134.442888733,0.310200934375,2791.52,11301.2,1296.300049,96.94
853,2019-03-13,3906.71716859,133.263076226,0.314097779755,2810.92,11341.7,1307.5,96.55
854,2019-03-14,3924.369118,133.711599756,0.312955240715,2808.48,11343.25,1293.400024,96.78
855,2019-03-15,3960.91118728,137.691783786,0.315051756371,2822.48,11426.85,1301.800049,96.59
856,2019-03-18,4032.50738522,139.374600609,0.317440137936,2832.94,11462.2,1300.300049,96.52
857,2019-03-19,4071.19020004,140.519199188,0.319281347891,2832.57,11532.4,1305.0,96.38
858,2019-03-20,4087.47629856,140.68636173,0.319610228644,2824.23,11521.05,1300.5,95.76
859,2019-03-22,4023.96816173,137.181435033,0.311541071856,2800.71,11456.9,1311.599976,96.65
860,2019-03-25,3963.07065416,135.031027518,0.30405547052,2798.36,11354.25,1321.900024,96.57
861,2019-03-26,3985.08080287,135.460352857,0.305059564312,2818.46,11483.25,1314.300049,96.74
862,2019-03-27,4087.06622992,140.988157542,0.312464664161,2805.37,11445.05,1309.900024,96.77
863,2019-03-28,4069.10714977,139.416477555,0.30924646195,2815.44,11570.0,1289.800049,97.2
864,2019-03-29,4098.37454059,142.497417117,0.307928630682,2834.4,11623.9,1293.0,97.28
865,2019-04-01,4158.18307045,141.830324349,0.312746586517,2867.19,11669.15,1288.400024,97.23
866,2019-04-02,4879.87782845,163.961741819,0.351499202898,2867.24,11713.2,1290.0,97.36
867,2019-04-03,4973.02181522,161.458801333,0.342233979955,2873.4,11643.95,1289.900024,97.09
868,2019-04-04,4922.79878778,158.052537823,0.332512904307,2879.39,11598.0,1289.0,97.31
869,2019-04-05,5036.68110011,165.514845948,0.361802646214,2892.74,11665.95,1290.400024,97.39
870,2019-04-08,5289.77104039,180.258815391,0.358233709926,2895.77,11604.5,1297.099976,97.05
871,2019-04-09,5204.95837847,176.114574527,0.34946176212,2878.2,11671.95,1303.5,97.01
872,2019-04-10,5324.5518687,177.337476528,0.35479226082,2888.21,11584.3,1309.099976,96.95
873,2019-04-11,5064.48767243,165.49701739,0.330984209771,2888.32,11596.7,1288.599976,97.18
874,2019-04-12,5089.53891201,164.736323365,0.326346316312,2907.41,11643.45,1290.599976,96.97
875,2019-04-15,5067.10847228,161.574178302,0.320913465234,2905.58,11690.35,1286.800049,96.94
876,2019-04-16,5235.55941893,167.623441183,0.327217682612,2907.06,11787.15,1272.599976,97.04
877,2019-04-18,5298.38569881,173.814032352,0.337064657707,2905.03,11752.8,1271.900024,97.47
878,2019-04-22,5399.36541009,171.874669558,0.323933676439,2907.97,11594.45,1273.5,97.29
879,2019-04-23,5572.36206051,171.447798826,0.321222344063,2933.68,11575.95,1269.300049,97.64
880,2019-04-24,5464.86664182,165.82609059,0.302318470454,2927.25,11726.15,1275.5,98.17
881,2019-04-25,5210.51555862,154.459399951,0.289384162195,2926.17,11641.8,1275.800049,98.2
882,2019-04-26,5279.34821147,156.347087281,0.298502165287,2939.88,11754.65,1284.900024,98.01
883,2019-04-30,5350.72669668,162.166037089,0.30947622871,2945.83,11748.15,1282.800049,97.48
884,2019-05-02,5505.28367176,162.122791335,0.303239382659,2917.52,11724.75,1269.699951,97.83
885,2019-05-03,5768.28940693,167.952408601,0.308222279408,2945.64,11712.25,1279.199951,97.52
886,2019-05-06,5746.80700343,172.653208017,0.302389421164,2932.47,11598.25,1281.699951,97.52
887,2019-05-07,5829.50151628,169.798657365,0.299684463592,2884.05,11497.9,1283.5,97.63
888,2019-05-08,5982.45732286,170.948168196,0.300721220035,2879.42,11359.45,1279.400024,97.62
889,2019-05-09,6174.52868876,170.289301603,0.296509188254,2870.72,11301.8,1283.5,97.37
890,2019-05-10,6378.8489737,173.142739021,0.300387279228,2881.4,11278.9,1285.699951,97.33
891,2019-05-13,7814.91513992,196.846276938,0.325475053694,2811.87,11148.2,1300.099976,97.32
892,2019-05-14,7994.41615632,217.148571659,0.409061732435,2834.41,11222.05,1294.699951,97.53
893,2019-05-15,8205.16749484,247.153065441,0.456004827527,2850.96,11157.0,1296.300049,97.57
894,2019-05-16,7884.90929094,264.010023118,0.419706775811,2876.32,11257.1,1285.0,97.86
895,2019-05-17,7343.89571659,243.764593413,0.386193205508,2859.53,11407.15,1274.5,98.0
896,2019-05-20,7978.30907244,251.864416688,0.398002636254,2840.23,11828.25,1276.099976,97.93
897,2019-05-21,7963.32777911,255.215875873,0.397603234598,2864.36,11709.1,1272.0,98.06
898,2019-05-22,7680.06654589,244.698911619,0.376637009596,2856.27,11737.9,1273.599976,98.04
899,2019-05-23,7881.84672105,245.965672113,0.381204146815,2822.24,11657.05,1284.800049,97.86
900,2019-05-24,7987.37156583,249.484984964,0.384541473783,2826.06,11844.1,1283.0,97.61
901,2019-05-28,8719.9617362,271.76871076,0.446549037175,2802.39,11928.75,1276.5,97.95
902,2019-05-29,8659.48775584,269.455701828,0.443712799775,2783.02,11861.1,1280.599976,98.14
903,2019-05-30,8319.47222898,255.858948474,0.42239541585,2788.86,11945.9,1287.099976,98.14
904,2019-05-31,8574.50164907,268.113560321,0.438573772156,2752.06,11922.8,1305.800049,97.75
905,2019-06-03,8208.99482964,252.607929766,0.42576360498,2744.45,12088.55,1322.699951,97.14
906,2019-06-04,7707.77077085,241.338786302,0.400666610511,2803.27,12021.65,1323.400024,97.07
907,2019-06-06,7822.02338228,249.474338747,0.419539649908,2843.49,11843.75,1337.599976,97.04
908,2019-06-07,8043.95135807,250.930360395,0.423130361658,2873.34,11870.65,1341.199951,96.54
909,2019-06-10,8000.32982299,247.520125135,0.400427358382,2886.73,11922.7,1324.699951,96.76
910,2019-06-11,7927.71435114,245.781827855,0.39426092538,2885.72,11965.6,1326.400024,96.69
911,2019-06-12,8145.85747373,260.903303733,0.401760224628,2879.84,11906.2,1331.900024,97.0
912,2019-06-13,8230.92383068,256.168792302,0.400886910824,2891.64,11914.05,1339.199951,97.01
913,2019-06-14,8693.83281543,264.08745783,0.405921438296,2886.98,11823.3,1340.099976,97.57
914,2019-06-17,9320.35218253,274.35111507,0.448079928492,2889.67,11672.15,1338.699951,97.56
915,2019-06-18,9081.76285149,265.051857677,0.428761380647,2917.75,11691.5,1346.599976,97.64
916,2019-06-19,9273.52176614,269.43179794,0.436816527499,2926.46,11691.45,1344.599976,97.12
917,2019-06-20,9527.16035008,271.695017157,0.42982288062,2954.18,11831.75,1392.900024,96.63
918,2019-06-21,10144.5567168,294.910279603,0.443188364508,2950.46,11724.1,1396.199951,96.22
919,2019-06-24,11011.1024485,310.424669171,0.470087739878,2945.35,11699.65,1414.300049,95.98
920,2019-06-25,11790.916533,318.126310017,0.468229034682,2917.38,11796.45,1414.900024,96.14
921,2019-06-26,13016.2317442,336.753188391,0.467451034278,2913.78,11847.55,1411.599976,96.21
922,2019-06-27,11182.8062855,294.267645009,0.408754389072,2924.92,11841.55,1408.400024,96.19
923,2019-06-28,12407.331998,311.226103335,0.427315369178,2941.76,11788.85,1409.699951,96.13
924,2019-07-01,10583.1345195,293.641117329,0.406861924948,2964.33,11865.6,1385.599976,96.84
925,2019-07-02,10801.6779238,291.596440849,0.400204076577,2973.01,11910.3,1404.599976,96.73
926,2019-07-05,10978.4599518,287.997523405,0.378964282952,2990.41,11811.15,1396.699951,97.29
927,2019-07-08,12285.958217,313.251403897,0.40153265121,2975.95,11558.6,1397.0,97.38
928,2019-07-09,12573.8129407,308.881016742,0.394168111703,2979.63,11555.9,1397.5,97.49
929,2019-07-10,12156.5126313,290.002318276,0.363774840001,2993.07,11498.9,1410.099976,97.1
930,2019-07-11,11358.661752,268.704039911,0.330335437265,2999.91,11582.9,1404.300049,97.05
931,2019-07-12,11815.9866867,276.276710845,0.344117776313,3013.77,11552.5,1409.900024,96.81
932,2019-07-15,10895.0893874,229.775995774,0.315309961492,3014.3,11588.35,1411.400024,96.93
933,2019-07-16,9477.64204235,199.188675302,0.296725935295,3004.04,11662.6,1409.199951,97.39
934,2019-07-17,9693.80272448,211.484962906,0.310612624666,2984.42,11687.5,1421.300049,97.22
935,2019-07-18,10666.4828491,226.566159112,0.323176304865,2995.11,11596.9,1426.099976,96.79
936,2019-07-19,10530.7326264,221.333421321,0.320605087851,2976.61,11419.25,1425.099976,97.15
937,2019-07-22,10343.1061684,217.560020158,0.322105591859,2985.03,11346.2,1425.300049,97.26
938,2019-07-23,9900.76801058,212.728522894,0.309925969111,3005.47,11331.05,1420.099976,97.7
939,2019-07-24,9811.92618837,217.046368323,0.315947131847,3019.56,11271.3,1422.800049,97.73
940,2019-07-25,9911.84226491,219.61799494,0.314810483148,3003.67,11252.15,1413.900024,97.82
941,2019-07-26,9870.30353766,219.62960287,0.323529819466,3025.86,11284.3,1418.5,98.01
942,2019-07-29,9519.14591371,211.268057982,0.310658024325,3020.97,11189.2,1419.599976,98.04
943,2019-07-30,9607.42368665,210.522603615,0.318469839807,3013.18,11085.4,1429.699951,98.05
944,2019-07-31,10085.6277491,218.654145766,0.320908941448,2980.38,11118.0,1426.099976,98.52
945,2019-08-01,10399.6694229,217.808443355,0.31790575063,2953.56,10980.0,1420.900024,98.37
946,2019-08-02,10518.1746772,217.871561739,0.312393808924,2932.05,10997.35,1445.599976,98.07
947,2019-08-05,11805.6537253,234.215027081,0.323564135421,2844.74,10862.6,1464.599976,97.52
948,2019-08-06,11478.1693461,226.020649952,0.31132580108,2881.77,10948.25,1472.400024,97.63
949,2019-08-07,11941.9683406,226.391007833,0.311969427396,2883.98,10855.5,1507.300049,97.54
950,2019-08-08,11966.407405,220.941859044,0.30766123476,2938.09,11032.45,1497.699951,97.62
951,2019-08-09,11862.93676,210.48891334,0.297343338682,2918.65,11109.65,1496.599976,97.49
952,2019-08-13,10895.8304358,208.709040675,0.296638513669,2926.32,10925.85,1502.199951,97.81
953,2019-08-14,10051.7039313,186.60774116,0.263342934148,2840.6,11029.4,1515.900024,97.99
954,2019-08-16,10374.3393471,185.4400734,0.261971377905,2888.68,11047.8,1512.5,98.14
955,2019-08-19,10916.0538702,203.091932563,0.283328144842,2923.65,11053.9,1500.400024,98.35
956,2019-08-20,10763.2326304,196.565408066,0.27580604843,2900.51,11017.0,1504.599976,98.19
957,2019-08-21,10138.049355,186.891630451,0.266261068608,2924.43,10918.7,1504.599976,98.3
958,2019-08-22,10131.0561021,191.332912454,0.270944090281,2922.95,10741.35,1497.300049,98.17
959,2019-08-23,10407.965329,194.706208556,0.276544691254,2847.11,10829.35,1526.599976,97.64
960,2019-08-26,10370.8201605,188.929374951,0.270788031173,2878.38,11057.85,1526.300049,98.08
961,2019-08-27,10185.4998997,187.516661348,0.269618265176,2869.16,11105.35,1541.0,98.0
962,2019-08-28,9754.42327325,173.88997343,0.257449683962,2887.94,11046.1,1537.800049,98.21
963,2019-08-29,9510.20054413,169.516734455,0.257045159831,2924.58,10948.3,1526.5,98.51
964,2019-08-30,9598.17364826,168.834875179,0.256218074161,2926.46,11023.25,1519.099976,98.92
965,2019-09-03,10623.5401172,179.49932195,0.263139114961,2906.27,10797.9,1545.900024,99.0
966,2019-09-04,10594.4933536,175.992884274,0.259904811992,2937.78,10844.65,1550.300049,98.45
967,2019-09-05,10575.533284,174.217126821,0.256345914687,2976.0,10847.9,1515.400024,98.41
968,2019-09-06,10353.3025592,169.956174802,0.252340218949,2978.71,10946.2,1506.199951,98.39
969,2019-09-09,10334.9741628,181.149467473,0.259562343689,2978.43,11003.05,1502.199951,98.28
970,2019-09-11,10178.3718893,178.725492594,0.255956467641,3000.93,11035.7,1494.400024,98.64
971,2019-09-12,10410.1268031,181.01609158,0.25481089172,3009.57,10982.8,1498.699951,98.31
972,2019-09-13,10360.5472773,181.109723362,0.255551259203,3007.39,11075.9,1490.900024,98.26
973,2019-09-16,10276.7935649,197.113177378,0.260951726032,2997.96,11003.5,1503.099976,98.61
974,2019-09-17,10241.2721545,208.608748647,0.285012839752,3005.7,10817.6,1505.099976,98.26
975,2019-09-18,10198.2484072,211.393034896,0.313776351743,3006.73,10840.65,1507.5,98.56
976,2019-09-19,10266.4149694,221.280858893,0.302441355743,3006.79,10704.8,1498.400024,98.27
977,2019-09-20,10181.6413094,218.050055201,0.294470186585,2992.07,11274.2,1507.300049,98.51
978,2019-09-23,9729.32376435,201.92131273,0.268675060488,2991.78,11600.2,1523.699951,98.6
979,2019-09-24,8620.56642733,168.110736232,0.235226231243,2966.6,11588.2,1532.099976,98.34
980,2019-09-25,8486.99297206,170.892695093,0.246441404015,2984.87,11440.2,1504.599976,99.04
981,2019-09-26,8118.96756783,166.727124473,0.243783596046,2977.62,11571.2,1507.5,99.13
982,2019-09-27,8251.84555744,174.710992913,0.244020617117,2961.79,11512.4,1499.099976,99.11
983,2019-09-30,8293.86774062,179.872201473,0.255932527602,2976.74,11474.45,1465.699951,99.38
984,2019-10-01,8343.2766814,177.340419656,0.24956513868,2940.25,11359.9,1482.0,99.13
985,2019-10-03,8259.99197863,175.199341492,0.247860174899,2910.63,11314.0,1507.099976,98.86
986,2019-10-04,8205.93924121,176.985006881,0.253934691923,2952.01,11174.75,1506.199951,98.81
987,2019-10-07,8245.622933,181.186333328,0.275684642412,2938.79,11126.4,1497.699951,98.97
988,2019-10-09,8595.73981722,193.293257938,0.281627003188,2919.4,11313.3,1506.099976,99.12
989,2019-10-10,8586.47342543,191.659672427,0.272072761075,2938.13,11234.55,1494.800049,98.7
990,2019-10-11,8321.75671178,182.569691851,0.271099469795,2970.27,11305.05,1482.699951,98.3
991,2019-10-14,8374.6864467,186.960906402,0.296522934089,2966.15,11341.15,1491.699951,98.45
992,2019-10-15,8205.36931588,181.406059693,0.28870166436,2995.68,11428.3,1477.599976,98.29
993,2019-10-16,8047.52686305,176.013511357,0.284639801147,2989.69,11464.0,1488.0,98.0
994,2019-10-17,8103.91137325,178.028348281,0.302315116777,2997.95,11586.35,1492.300049,97.61
995,2019-10-18,7973.20744597,173.621340828,0.295004746932,2986.2,11661.85,1488.199951,97.28
996,2019-10-22,8078.20332194,172.300854142,0.291606903258,2995.99,11588.35,1481.699951,97.53
997,2019-10-23,7514.67201276,162.40278776,0.27414252376,3004.52,11604.1,1489.900024,97.49
998,2019-10-24,7493.48873154,162.16854058,0.27849050759,3010.29,11582.6,1498.900024,97.63
999,2019-10-25,8660.70063696,181.523214189,0.298164751387,3022.55,11583.9,1499.5,97.83
1000,2019-10-29,9427.68758384,190.342582145,0.301955518016,3036.89,11786.85,1487.0,97.69
1001,2019-10-30,9205.72655905,184.692164388,0.296554883748,3046.77,11844.1,1493.199951,97.65
1002,2019-10-31,9199.58483269,183.966917607,0.296357603986,3037.56,11877.45,1511.400024,97.35
1003,2019-11-01,9261.104352,183.969902446,0.292641585897,3066.91,11890.6,1508.0,97.24
1004,2019-11-04,9412.61187106,186.355190781,0.29993742916,3078.27,11941.3,1508.0,97.5
1005,2019-11-05,9342.52717939,189.304170553,0.301255270688,3074.62,11917.2,1480.800049,97.98
1006,2019-11-06,9360.87991187,191.593841453,0.310086086944,3076.78,11966.05,1490.199951,97.95
1007,2019-11-07,9267.56114253,187.976543734,0.292430951216,3085.18,12012.05,1464.199951,98.14
1008,2019-11-08,8804.88071936,184.211470298,0.276953204993,3093.08,11908.15,1461.300049,98.35
1009,2019-11-11,8757.78854226,185.489646106,0.275085732518,3087.01,11913.45,1455.5,98.2
1010,2019-11-13,8808.2625823,188.258745224,0.273036164391,3094.04,11840.45,1461.699951,98.37
1011,2019-11-14,8708.09509517,185.999635946,0.270390863716,3096.63,11872.1,1471.800049,98.16
1012,2019-11-15,8491.99201234,180.521180884,0.261654483857,3120.46,11895.45,1467.300049,98.0
1013,2019-11-18,8309.28598342,180.559604932,0.255653382687,3122.03,11884.5,1470.900024,97.79
1014,2019-11-19,8206.14591807,177.45554544,0.256500396638,3120.18,11940.1,1473.300049,97.86
1015,2019-11-20,8027.26824331,175.6983433,0.251363655806,3108.46,11999.1,1473.300049,97.93
1016,2019-11-21,7642.74994484,161.462725503,0.24376607819,3103.54,11968.4,1463.099976,97.99
1017,2019-11-22,7296.57756843,150.26817098,0.231599652812,3110.29,11914.4,1463.099976,98.27
1018,2019-11-25,7146.13390214,146.476535696,0.218621517001,3133.64,12073.75,1456.599976,98.32
1019,2019-11-26,7218.37133433,148.96506618,0.222144783066,3140.52,12037.7,1459.800049,98.25
1020,2019-11-27,7531.6636446,153.010552055,0.22508075474,3153.63,12100.7,1453.400024,98.37
1021,2019-12-02,7321.98811242,149.059152693,0.219580690537,3113.87,12048.2,1462.300049,97.86
1022,2019-12-03,7320.1454684,147.956415218,0.219869624811,3093.2,11994.2,1478.199951,97.74
1023,2019-12-04,7252.03458617,146.747737819,0.216347526871,3112.76,12043.2,1474.0,97.65
1024,2019-12-05,7448.30752084,149.248994591,0.22292839297,3117.43,12018.4,1476.900024,97.41
1025,2019-12-06,7546.99669772,149.194447774,0.225505004603,3145.91,11921.5,1459.099976,97.7
1026,2019-12-09,7400.89935576,148.225168781,0.225452194459,3135.96,11937.5,1459.300049,97.64
1027,2019-12-10,7278.1197833,146.267046031,0.224302268873,3132.52,11856.8,1462.599976,97.41
1028,2019-12-11,7217.4271152,143.607998355,0.222052867635,3141.63,11910.15,1469.400024,97.08
1029,2019-12-12,7243.13436273,145.604010549,0.219859458849,3168.57,11971.8,1466.699951,97.4
1030,2019-12-13,7269.68455922,144.944741929,0.220754527561,3168.8,12086.7,1475.599976,97.17
1031,2019-12-16,6932.48038982,133.61402998,0.207225102882,3191.45,12053.95,1475.0,97.02
1032,2019-12-17,6640.51524608,122.603888126,0.183699254326,3192.52,12165.0,1474.599976,97.22
1033,2019-12-18,7276.80277047,133.092194403,0.196176345551,3191.14,12221.65,1472.599976,97.4
1034,2019-12-19,7202.84436364,129.321129968,0.190819495505,3205.37,12259.7,1478.199951,97.38
1035,2019-12-20,7218.81638679,129.066049932,0.195315626377,3221.22,12271.8,1474.699951,97.69
1036,2019-12-23,7355.62826671,128.614088921,0.190942673799,3224.01,12262.75,1482.5,97.66
1037,2019-12-26,7238.96702501,126.361222911,0.190394140263,3239.91,12126.55,1509.300049,97.53
1038,2019-12-27,7290.08851803,127.214610889,0.191102141909,3240.02,12245.8,1513.800049,96.92
1039,2019-12-30,7292.99507783,132.633488892,0.194474151237,3221.29,12255.85,1514.5,96.74
1040,2019-12-31,7193.59897843,129.610859432,0.19289395271,3230.78,12168.45,1519.5,96.39
1041,2020-01-02,6985.47000061,127.410182379,0.188042696736,3257.85,12282.2,1524.5,96.85
1042,2020-01-03,7344.88418341,134.171712485,0.193521139449,3234.85,12226.65,1549.199951,96.84
1043,2020-01-06,7769.21903905,144.30415371,0.221509970484,3246.28,11993.05,1566.199951,96.67
1044,2020-01-07,8163.69223944,143.543998337,0.213917250235,3237.18,12052.95,1571.800049,97.0
1045,2020-01-08,8079.86277673,141.258134415,0.209026312469,3253.05,12025.35,1557.400024,97.3
1046,2020-01-09,7879.07152428,138.979196656,0.204898944335,3274.7,12215.9,1551.699951,97.45
1047,2020-01-10,8166.55414039,143.963781218,0.212305882727,3265.35,12256.8,1557.5,97.36
1048,2020-01-13,8144.19451744,144.226591141,0.212617095722,3288.13,12329.55,1548.400024,97.34
1049,2020-01-14,8827.76442606,165.955358611,0.234687094802,3283.15,12362.3,1542.400024,97.37
1050,2020-01-15,8807.01027532,166.230685102,0.232894835521,3289.29,12343.3,1552.099976,97.23
1051,2020-01-16,8723.78576573,164.391010988,0.228573654558,3316.81,12355.5,1549.0,97.32
1052,2020-01-17,8929.0376776,170.77995796,0.238775982893,3329.62,12352.35,1558.800049,97.64
1053,2020-01-21,8745.89478833,169.69716391,0.23716568813,3320.79,12169.85,1556.400024,97.53
1054,2020-01-22,8680.87604222,168.294161709,0.236055610411,3321.75,12106.9,1555.300049,97.53
1055,2020-01-23,8406.5160678,162.928558428,0.226104014655,3325.54,12180.35,1564.599976,97.69
1056,2020-01-24,8445.43428152,163.051182861,0.223041311836,3295.47,12248.25,1571.099976,97.85
1057,2020-01-27,8909.81917753,170.930890433,0.231221984098,3243.63,12119.0,1576.800049,97.96
1058,2020-01-28,9358.59031703,176.370320541,0.238488075314,3276.24,12055.8,1569.199951,98.02
1059,2020-01-29,9316.62950445,175.050337929,0.235729760695,3273.4,12129.5,1569.800049,97.99
1060,2020-01-30,9508.9935947,184.690476436,0.243641718927,3283.66,12035.8,1583.5,97.87
1061,2020-01-31,9350.52936518,180.160175239,0.239232743915,3225.52,11962.1,1582.900024,97.39
1062,2020-02-03,9293.52108908,189.865063235,0.254627163121,3248.92,11707.9,1577.199951,97.8
1063,2020-02-04,9180.9629665,189.250602393,0.266808260458,3297.59,11979.65,1550.400024,97.96
1064,2020-02-05,9613.42428895,204.230244698,0.277467928039,3334.69,12089.15,1557.800049,98.3
1065,2020-02-06,9729.80223149,212.339079745,0.282214052141,3345.78,12137.95,1565.099976,98.5
1066,2020-02-07,9795.94377253,222.72606629,0.279284194464,3327.71,12098.35,1568.599976,98.68
1067,2020-02-10,9856.61149362,223.52269963,0.274080486697,3352.09,12031.5,1574.699951,98.83
1068,2020-02-11,10208.2362609,235.851199501,0.280140704511,3357.75,12107.9,1565.599976,98.72
1069,2020-02-12,10326.0545246,265.406126106,0.304392552333,3379.45,12201.2,1567.400024,99.05
1070,2020-02-13,10214.3794638,268.099256044,0.326706185541,3373.94,12174.65,1575.099976,99.07
1071,2020-02-14,10312.1160909,284.217509609,0.334822105959,3380.16,12113.45,1582.699951,99.12
1072,2020-02-18,10141.9963705,281.944579134,0.297912671493,3370.29,11992.5,1600.0,99.44
1073,2020-02-19,9633.38688518,259.763962739,0.27760220998,3386.15,12125.9,1607.5,99.7
1074,2020-02-20,9608.47590343,257.949455024,0.272395697776,3373.23,12080.85,1616.599976,99.86
1075,2020-02-24,9650.17480677,265.216417336,0.270626801043,3225.89,11829.4,1672.400024,99.36
1076,2020-02-25,9341.70516876,247.817592279,0.253411731109,3128.21,11797.9,1646.900024,98.97
1077,2020-02-26,8820.52220005,225.680265514,0.230851247127,3116.39,11678.5,1640.0,99.0
